COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,NR_CONVENIO,count,soma_por_convenio
4124806,SAO JOAO,PR,768049,5,180910.13999999998
4124806,SAO JOAO,PR,770167,2,305904.11
4124806,SAO JOAO,PR,778161,3,249300.0
4124806,SAO JOAO,PR,796865,1,284500.0
4124806,SAO JOAO,PR,798067,4,257378.76
4124806,SAO JOAO,PR,799558,4,151269.8
4124806,SAO JOAO,PR,799761,4,278970.73
4124806,SAO JOAO,PR,805427,4,127940.0
4124806,SAO JOAO,PR,808628,3,128100.0
4124806,SAO JOAO,PR,815407,4,477902.26
4124806,SAO JOAO,PR,820630,2,124700.0
4124806,SAO JOAO,PR,826387,1,29e4
4124806,SAO JOAO,PR,833370,3,186760.0
4125001,SAO JOAO DO IVAI,PR,707003,6,97978.64
4125001,SAO JOAO DO IVAI,PR,710245,11,149321.72
4125001,SAO JOAO DO IVAI,PR,710394,4,103322.0
4125001,SAO JOAO DO IVAI,PR,712187,13,98170.75
4125001,SAO JOAO DO IVAI,PR,751868,7,149350.88
4125001,SAO JOAO DO IVAI,PR,758351,4,69048.0
4125001,SAO JOAO DO IVAI,PR,760750,1,209e3
4125001,SAO JOAO DO IVAI,PR,768580,7,214541.24
4125001,SAO JOAO DO IVAI,PR,769744,1,3e5
4125001,SAO JOAO DO IVAI,PR,772107,4,243458.78999999998
4125001,SAO JOAO DO IVAI,PR,783346,5,184096.03
4125001,SAO JOAO DO IVAI,PR,789737,3,196618.64
4125001,SAO JOAO DO IVAI,PR,795963,1,256e3
4125001,SAO JOAO DO IVAI,PR,797231,3,160794.41999999998
4125001,SAO JOAO DO IVAI,PR,800020,3,159e3
4125001,SAO JOAO DO IVAI,PR,806789,2,49833.53
4125001,SAO JOAO DO IVAI,PR,815678,1,33900.0
4125209,SAO JORGE D'OESTE,PR,706634,1,151e3
4125209,SAO JORGE D'OESTE,PR,725510,7,200980.4
4125209,SAO JORGE D'OESTE,PR,734782,4,224140.0
4125209,SAO JORGE D'OESTE,PR,735840,2,100600.0
4125209,SAO JORGE D'OESTE,PR,745980,2,226541.95
4125209,SAO JORGE D'OESTE,PR,749106,4,136999.38
4125209,SAO JORGE D'OESTE,PR,756953,3,207125.04
4125209,SAO JORGE D'OESTE,PR,757537,2,127659.0
4125209,SAO JORGE D'OESTE,PR,758309,3,114535.0
4125209,SAO JORGE D'OESTE,PR,764735,2,116905.94
4125209,SAO JORGE D'OESTE,PR,766755,10,193428.7
4125209,SAO JORGE D'OESTE,PR,792065,7,273803.0
4125209,SAO JORGE D'OESTE,PR,804733,1,225e3
4125209,SAO JORGE D'OESTE,PR,809386,3,86889.0
4125308,SAO JORGE DO IVAI,PR,707765,7,200080.0
4125308,SAO JORGE DO IVAI,PR,730205,2,266407.3
4125308,SAO JORGE DO IVAI,PR,764086,25,282861.5
4125308,SAO JORGE DO IVAI,PR,768397,2,445e3
4125308,SAO JORGE DO IVAI,PR,787661,6,260221.12
4125308,SAO JORGE DO IVAI,PR,791849,1,147650.0
4125308,SAO JORGE DO IVAI,PR,805916,1,109e3
4125308,SAO JORGE DO IVAI,PR,807459,6,154659.75
4125308,SAO JORGE DO IVAI,PR,809479,4,424786.04
4125308,SAO JORGE DO IVAI,PR,819042,1,19297.32
4125357,SAO JORGE DO PATROCINIO,PR,708241,2,98992.0
4125357,SAO JORGE DO PATROCINIO,PR,710032,5,89277.04
4125357,SAO JORGE DO PATROCINIO,PR,715649,4,198792.6
4125357,SAO JORGE DO PATROCINIO,PR,724222,7,89303.93000000001
4125357,SAO JORGE DO PATROCINIO,PR,725555,7,89114.29
4125357,SAO JORGE DO PATROCINIO,PR,730216,4,85325.2
4125357,SAO JORGE DO PATROCINIO,PR,732690,3,197021.4
4125357,SAO JORGE DO PATROCINIO,PR,736040,1,99500.0
4125357,SAO JORGE DO PATROCINIO,PR,737150,3,107830.0
4125357,SAO JORGE DO PATROCINIO,PR,741392,3,97065.0
4125357,SAO JORGE DO PATROCINIO,PR,743810,3,154213.72
4125357,SAO JORGE DO PATROCINIO,PR,746540,1,316e3
4125357,SAO JORGE DO PATROCINIO,PR,751364,2,150408.92
4125357,SAO JORGE DO PATROCINIO,PR,751730,3,156078.27
4125357,SAO JORGE DO PATROCINIO,PR,761483,5,203046.0
4125357,SAO JORGE DO PATROCINIO,PR,781639,4,255398.26
4125357,SAO JORGE DO PATROCINIO,PR,785601,4,288680.54
4125357,SAO JORGE DO PATROCINIO,PR,787424,1,153e3
4125357,SAO JORGE DO PATROCINIO,PR,804056,1,217300.0
4125407,SAO JOSE DA BOA VISTA,PR,740223,7,317517.85
4125407,SAO JOSE DA BOA VISTA,PR,763717,3,148400.0
4125407,SAO JOSE DA BOA VISTA,PR,790674,1,149500.0
4125407,SAO JOSE DA BOA VISTA,PR,791486,1,252e3
4125407,SAO JOSE DA BOA VISTA,PR,800013,2,141800.0
4125407,SAO JOSE DA BOA VISTA,PR,804745,4,128680.0
4125407,SAO JOSE DA BOA VISTA,PR,805444,1,3e5
4125407,SAO JOSE DA BOA VISTA,PR,811168,1,142500.0
4125407,SAO JOSE DA BOA VISTA,PR,823340,1,197500.0
4125407,SAO JOSE DA BOA VISTA,PR,833653,1,343e3
4125506,SAO JOSE DOS PINHAIS,PR,705438,9,491877.55
4125506,SAO JOSE DOS PINHAIS,PR,708027,8,547130.29
4125506,SAO JOSE DOS PINHAIS,PR,713295,8,693092.15
4125506,SAO JOSE DOS PINHAIS,PR,729611,41,506687.78
4125506,SAO JOSE DOS PINHAIS,PR,732899,9,54e4
4125506,SAO JOSE DOS PINHAIS,PR,733366,8,175417.45
4125506,SAO JOSE DOS PINHAIS,PR,736612,63,574488.15
4125506,SAO JOSE DOS PINHAIS,PR,743298,16,276862.37
4125506,SAO JOSE DOS PINHAIS,PR,743412,14,220856.88
4125506,SAO JOSE DOS PINHAIS,PR,744696,8,111827.0
4125506,SAO JOSE DOS PINHAIS,PR,749517,21,484857.35
4125506,SAO JOSE DOS PINHAIS,PR,750139,13,107593.98
4125506,SAO JOSE DOS PINHAIS,PR,750436,8,270092.58
4125506,SAO JOSE DOS PINHAIS,PR,763002,14,257309.89
4125506,SAO JOSE DOS PINHAIS,PR,765558,7,265164.0
4125506,SAO JOSE DOS PINHAIS,PR,767555,6,290800.0
4125506,SAO JOSE DOS PINHAIS,PR,772663,9,318806.33
4125506,SAO JOSE DOS PINHAIS,PR,776292,21,305433.2
4125506,SAO JOSE DOS PINHAIS,PR,776556,1,243390.0
4125506,SAO JOSE DOS PINHAIS,PR,776748,8,556250.02
4125506,SAO JOSE DOS PINHAIS,PR,793314,14,25767.95
4125506,SAO JOSE DOS PINHAIS,PR,797561,1,148.61
4125506,SAO JOSE DOS PINHAIS,PR,804951,3,57370.19
4125506,SAO JOSE DOS PINHAIS,PR,818465,4,201293.65
4125506,SAO JOSE DOS PINHAIS,PR,820428,1,311900.0
4125605,SAO MATEUS DO SUL,PR,708486,2,218e3
4125605,SAO MATEUS DO SUL,PR,711693,2,96352.6
4125605,SAO MATEUS DO SUL,PR,713292,2,142818.42
4125605,SAO MATEUS DO SUL,PR,714816,12,239231.29
4125605,SAO MATEUS DO SUL,PR,725299,2,126711.54
4125605,SAO MATEUS DO SUL,PR,738176,2,54598.96
4125605,SAO MATEUS DO SUL,PR,747540,8,361363.62
4125605,SAO MATEUS DO SUL,PR,759328,7,308543.14
4125605,SAO MATEUS DO SUL,PR,771371,9,524455.2
4125605,SAO MATEUS DO SUL,PR,783449,6,239653.85
4125605,SAO MATEUS DO SUL,PR,783754,4,88403.0
4125605,SAO MATEUS DO SUL,PR,790358,5,534169.35
4125605,SAO MATEUS DO SUL,PR,819865,2,111889.45999999999
4125704,SAO MIGUEL DO IGUACU,PR,709474,7,93234.11
4125704,SAO MIGUEL DO IGUACU,PR,711870,4,213592.6
4125704,SAO MIGUEL DO IGUACU,PR,713301,1,103800.0
4125704,SAO MIGUEL DO IGUACU,PR,724657,7,160395.6
4125704,SAO MIGUEL DO IGUACU,PR,734687,8,146308.13999999998
4125704,SAO MIGUEL DO IGUACU,PR,750913,32,207087.2
4125704,SAO MIGUEL DO IGUACU,PR,754440,4,20330.6
4125704,SAO MIGUEL DO IGUACU,PR,760693,3,157160.0
4125704,SAO MIGUEL DO IGUACU,PR,762103,2,211703.0
4125704,SAO MIGUEL DO IGUACU,PR,766835,3,115812.94
4125704,SAO MIGUEL DO IGUACU,PR,768140,4,104701.62
4125704,SAO MIGUEL DO IGUACU,PR,774873,2,194800.0
4125704,SAO MIGUEL DO IGUACU,PR,776182,5,310889.57
4125704,SAO MIGUEL DO IGUACU,PR,804329,3,257969.52000000002
4125704,SAO MIGUEL DO IGUACU,PR,806791,3,113450.0
4125753,SAO PEDRO DO IGUACU,PR,706226,4,145895.0
4125753,SAO PEDRO DO IGUACU,PR,711854,5,135620.75
4125753,SAO PEDRO DO IGUACU,PR,717594,4,154402.88
4125753,SAO PEDRO DO IGUACU,PR,718861,3,151816.64
4125753,SAO PEDRO DO IGUACU,PR,720050,7,154750.83
4125753,SAO PEDRO DO IGUACU,PR,724223,15,241893.37
4125753,SAO PEDRO DO IGUACU,PR,734292,6,236848.57
4125753,SAO PEDRO DO IGUACU,PR,735084,2,104504.74
4125753,SAO PEDRO DO IGUACU,PR,739736,5,105609.73
4125753,SAO PEDRO DO IGUACU,PR,751360,4,146500.0
4125753,SAO PEDRO DO IGUACU,PR,753756,4,132931.45
4125753,SAO PEDRO DO IGUACU,PR,754995,6,247894.02
4125753,SAO PEDRO DO IGUACU,PR,758498,2,105e3
4125753,SAO PEDRO DO IGUACU,PR,759802,2,101986.04999999999
4125753,SAO PEDRO DO IGUACU,PR,772914,3,120720.0
4125753,SAO PEDRO DO IGUACU,PR,778629,9,153061.22
4125753,SAO PEDRO DO IGUACU,PR,808951,3,99050.0
4125753,SAO PEDRO DO IGUACU,PR,809698,4,185439.22
4125753,SAO PEDRO DO IGUACU,PR,815380,2,125884.0
4126108,SAO TOME,PR,707560,4,146401.48
4126108,SAO TOME,PR,709361,1,103500.0
4126108,SAO TOME,PR,709660,7,225486.81
4126108,SAO TOME,PR,717787,3,180640.0
4126108,SAO TOME,PR,729779,2,233e3
4126108,SAO TOME,PR,729817,3,132391.32
4126108,SAO TOME,PR,731759,6,136283.2
4126108,SAO TOME,PR,735503,4,35446.69
4126108,SAO TOME,PR,736002,2,219900.0
4126108,SAO TOME,PR,741584,2,97300.0
4126108,SAO TOME,PR,750140,1,117e3
4126108,SAO TOME,PR,756322,3,99245.42
4126108,SAO TOME,PR,761361,2,204500.0
4126108,SAO TOME,PR,761776,2,30143.0
4126108,SAO TOME,PR,763713,4,149800.0
4126108,SAO TOME,PR,772831,2,118400.0
4126108,SAO TOME,PR,778830,1,2e5
4126108,SAO TOME,PR,789606,4,243024.44
4126108,SAO TOME,PR,805147,5,74840.88
4126108,SAO TOME,PR,805919,3,242830.0
4126108,SAO TOME,PR,807438,1,13786.7
4126207,SAPOPEMA,PR,706482,10,150914.67
4126207,SAPOPEMA,PR,733741,5,96584.0
4126207,SAPOPEMA,PR,746513,1,18e4
4126207,SAPOPEMA,PR,755059,6,190344.5
4126207,SAPOPEMA,PR,763754,1,3e5
4126207,SAPOPEMA,PR,773215,1,110880.0
4126207,SAPOPEMA,PR,777819,2,110969.0
4126207,SAPOPEMA,PR,784017,4,141133.0
4126207,SAPOPEMA,PR,802476,5,178315.03999999998
4126207,SAPOPEMA,PR,816046,1,299e3
4126207,SAPOPEMA,PR,816355,7,198682.33000000002
4126207,SAPOPEMA,PR,820568,1,202e3
4126272,SAUDADE DO IGUACU,PR,717008,3,114960.0
4126272,SAUDADE DO IGUACU,PR,746534,6,105630.0
4126272,SAUDADE DO IGUACU,PR,746538,2,209600.0
4126272,SAUDADE DO IGUACU,PR,747667,7,217310.0
4126272,SAUDADE DO IGUACU,PR,770476,2,138380.0
4126272,SAUDADE DO IGUACU,PR,782010,3,136450.0
4126272,SAUDADE DO IGUACU,PR,783750,3,211e3
4126272,SAUDADE DO IGUACU,PR,788455,3,244878.0
4126272,SAUDADE DO IGUACU,PR,809395,2,149130.0
4126272,SAUDADE DO IGUACU,PR,832598,1,106299.0
4126355,SERRANOPOLIS DO IGUACU,PR,708315,8,430183.61
4126355,SERRANOPOLIS DO IGUACU,PR,714191,9,98567.0
4126355,SERRANOPOLIS DO IGUACU,PR,728447,1,107e3
4126355,SERRANOPOLIS DO IGUACU,PR,732977,14,194135.5
4126355,SERRANOPOLIS DO IGUACU,PR,740031,6,104585.61
4126355,SERRANOPOLIS DO IGUACU,PR,742878,3,107900.0
4126355,SERRANOPOLIS DO IGUACU,PR,743479,7,263140.14
4126355,SERRANOPOLIS DO IGUACU,PR,757490,3,102280.0
4126355,SERRANOPOLIS DO IGUACU,PR,763458,5,128925.4
4126355,SERRANOPOLIS DO IGUACU,PR,770376,3,256003.22999999998
4126355,SERRANOPOLIS DO IGUACU,PR,780739,2,310662.79
4126355,SERRANOPOLIS DO IGUACU,PR,781988,4,208050.0
4126355,SERRANOPOLIS DO IGUACU,PR,784855,3,256700.0
4126355,SERRANOPOLIS DO IGUACU,PR,791826,3,308990.83999999997
4126355,SERRANOPOLIS DO IGUACU,PR,793774,8,258324.16
4126355,SERRANOPOLIS DO IGUACU,PR,804698,2,300888.97000000003
4126355,SERRANOPOLIS DO IGUACU,PR,818063,6,194755.0
4126355,SERRANOPOLIS DO IGUACU,PR,827987,2,250357.07
4126504,SERTANOPOLIS,PR,705741,15,241930.27000000002
4126504,SERTANOPOLIS,PR,718516,16,96669.6
4126504,SERTANOPOLIS,PR,735185,4,106180.04000000001
4126504,SERTANOPOLIS,PR,752977,4,77205.36
4126504,SERTANOPOLIS,PR,757305,3,96372.65999999999
4126504,SERTANOPOLIS,PR,760697,1,219e3
4126504,SERTANOPOLIS,PR,762873,4,79511.67
4126504,SERTANOPOLIS,PR,780813,2,313e3
4126504,SERTANOPOLIS,PR,790615,8,308378.44
4126504,SERTANOPOLIS,PR,802039,17,79116.83
4126504,SERTANOPOLIS,PR,802325,1,104700.0
4126504,SERTANOPOLIS,PR,807603,5,161375.65
4126603,SIQUEIRA CAMPOS,PR,726915,2,125e3
4126603,SIQUEIRA CAMPOS,PR,738019,5,95004.31
4126603,SIQUEIRA CAMPOS,PR,739610,2,99400.0
4126603,SIQUEIRA CAMPOS,PR,741158,4,174300.0
4126603,SIQUEIRA CAMPOS,PR,741638,2,277e3
4126603,SIQUEIRA CAMPOS,PR,744863,10,183991.95
4126603,SIQUEIRA CAMPOS,PR,758503,22,347510.22000000003
4126603,SIQUEIRA CAMPOS,PR,763667,2,146800.0
4126603,SIQUEIRA CAMPOS,PR,771351,4,151998.75
4126603,SIQUEIRA CAMPOS,PR,777933,13,99712.0
4126603,SIQUEIRA CAMPOS,PR,785308,13,251153.55
4126603,SIQUEIRA CAMPOS,PR,799289,7,120949.66
4126603,SIQUEIRA CAMPOS,PR,804301,5,109631.86
4126603,SIQUEIRA CAMPOS,PR,804345,6,122210.3
4126603,SIQUEIRA CAMPOS,PR,805837,3,139824.32
4126603,SIQUEIRA CAMPOS,PR,808941,3,90268.89
4126678,TAMARANA,PR,705363,2,109515.11
4126678,TAMARANA,PR,713613,9,130068.69
4126678,TAMARANA,PR,714150,5,130527.57
4126678,TAMARANA,PR,718547,2,97911.42000000001
4126678,TAMARANA,PR,727855,5,133144.08
4126678,TAMARANA,PR,766884,1,272900.0
4126678,TAMARANA,PR,776190,4,235744.57
4126678,TAMARANA,PR,783952,1,294600.0
4126678,TAMARANA,PR,785364,10,257589.03
4126678,TAMARANA,PR,808940,1,104141.0
4126900,TAPIRA,PR,708056,2,116545.5
4126900,TAPIRA,PR,712505,36,37659.77
4126900,TAPIRA,PR,729780,4,203650.0
4126900,TAPIRA,PR,730183,2,113538.29999999999
4126900,TAPIRA,PR,737145,1,94745.91
4126900,TAPIRA,PR,737146,1,189874.94
4126900,TAPIRA,PR,737416,1,9e4
4126900,TAPIRA,PR,737417,3,109978.7
4126900,TAPIRA,PR,737419,3,207329.0
4126900,TAPIRA,PR,737420,1,181e3
4126900,TAPIRA,PR,742018,4,112433.49
4126900,TAPIRA,PR,758482,4,206155.25
4126900,TAPIRA,PR,761360,2,185e3
4126900,TAPIRA,PR,795407,4,257452.5
4126900,TAPIRA,PR,795820,4,249438.99
4126900,TAPIRA,PR,806025,3,136200.0
4126900,TAPIRA,PR,814267,1,246472.63
4127007,TEIXEIRA SOARES,PR,705897,1,140095.0
4127007,TEIXEIRA SOARES,PR,706473,5,302468.60000000003
4127007,TEIXEIRA SOARES,PR,708590,5,103210.0
4127007,TEIXEIRA SOARES,PR,714198,1,161850.0
4127007,TEIXEIRA SOARES,PR,727890,3,160660.95
4127007,TEIXEIRA SOARES,PR,729991,1,140400.0
4127007,TEIXEIRA SOARES,PR,739701,4,101122.78
4127007,TEIXEIRA SOARES,PR,742267,5,103912.99
4127007,TEIXEIRA SOARES,PR,758221,11,192802.83000000002
4127007,TEIXEIRA SOARES,PR,766710,6,192755.04
4127007,TEIXEIRA SOARES,PR,780262,20,268148.26
4127007,TEIXEIRA SOARES,PR,787230,9,275762.64
4127007,TEIXEIRA SOARES,PR,790149,8,223032.28
4127007,TEIXEIRA SOARES,PR,792535,1,26e4
4127007,TEIXEIRA SOARES,PR,802981,4,213803.09000000003
4127007,TEIXEIRA SOARES,PR,803897,2,76801.65
4127007,TEIXEIRA SOARES,PR,804738,4,144450.0
4127205,TERRA BOA,PR,728855,5,322959.36
4127205,TERRA BOA,PR,729819,4,145428.08
4127205,TERRA BOA,PR,735127,10,310549.44
4127205,TERRA BOA,PR,739753,10,246468.13
4127205,TERRA BOA,PR,750115,1,102500.0
4127205,TERRA BOA,PR,750159,15,98735.4
4127205,TERRA BOA,PR,762935,2,108446.92
4127205,TERRA BOA,PR,770629,2,99350.0
4127205,TERRA BOA,PR,787668,18,100535.0
4127205,TERRA BOA,PR,790296,7,262036.8
4127205,TERRA BOA,PR,791744,3,154e3
4127205,TERRA BOA,PR,791829,1,159500.0
4127205,TERRA BOA,PR,803288,6,238978.6
4127205,TERRA BOA,PR,812605,2,261700.0
4127205,TERRA BOA,PR,813927,2,114247.45
4127205,TERRA BOA,PR,815252,5,129264.43
4127205,TERRA BOA,PR,818613,1,45002.45
4127205,TERRA BOA,PR,819918,2,237731.62
4127205,TERRA BOA,PR,820582,1,299e3
4127205,TERRA BOA,PR,821288,1,221371.94
4127205,TERRA BOA,PR,833320,1,92e3
4127205,TERRA BOA,PR,833647,1,299e3
4127304,TERRA RICA,PR,714229,5,266670.12
4127304,TERRA RICA,PR,715841,5,158e3
4127304,TERRA RICA,PR,720021,7,133054.55000000002
4127304,TERRA RICA,PR,730828,3,210325.0
4127304,TERRA RICA,PR,738152,4,120613.76999999999
4127304,TERRA RICA,PR,742876,6,152668.8
4127304,TERRA RICA,PR,743840,2,142400.0
4127304,TERRA RICA,PR,746640,4,257819.28
4127304,TERRA RICA,PR,747471,15,152120.0
4127304,TERRA RICA,PR,760529,2,83819.57
4127304,TERRA RICA,PR,771668,4,152543.65
4127304,TERRA RICA,PR,777784,3,258e3
4127304,TERRA RICA,PR,777966,1,224e3
4127304,TERRA RICA,PR,789990,3,96028.13
4127304,TERRA RICA,PR,790572,6,220438.16999999998
4127304,TERRA RICA,PR,805840,1,88e3
4127304,TERRA RICA,PR,809180,2,81493.12000000001
4127304,TERRA RICA,PR,821652,1,71530.0
4127403,TERRA ROXA,PR,703156,1,102954.51
4127403,TERRA ROXA,PR,714267,1,99e3
4127403,TERRA ROXA,PR,716833,11,219315.98
4127403,TERRA ROXA,PR,719475,1,219500.0
4127403,TERRA ROXA,PR,722834,6,104988.48000000001
4127403,TERRA ROXA,PR,723986,4,216313.93
4127403,TERRA ROXA,PR,730412,1,33e4
4127403,TERRA ROXA,PR,736298,1,215e3
4127403,TERRA ROXA,PR,738354,5,114960.0
4127403,TERRA ROXA,PR,762100,1,123864.0
4127403,TERRA ROXA,PR,763018,5,119567.62
4127403,TERRA ROXA,PR,770630,6,115560.0
4127403,TERRA ROXA,PR,790265,3,275804.42
4127403,TERRA ROXA,PR,797713,2,259097.71999999997
4127403,TERRA ROXA,PR,805483,5,264051.83999999997
4127403,TERRA ROXA,PR,805743,1,104700.0
4127403,TERRA ROXA,PR,806139,7,250867.31
4127502,TIBAGI,PR,725777,4,96e3
4127502,TIBAGI,PR,735881,6,233065.48
4127502,TIBAGI,PR,760457,1,15e4
4127502,TIBAGI,PR,760704,1,164e3
4127502,TIBAGI,PR,767579,8,234860.18
4127502,TIBAGI,PR,768769,5,277577.5
4127502,TIBAGI,PR,788786,3,202900.0
4127502,TIBAGI,PR,796618,2,113145.0
4127502,TIBAGI,PR,805794,4,108986.0
4127502,TIBAGI,PR,820596,1,11e4
4127502,TIBAGI,PR,821365,2,356e3
4127700,TOLEDO,PR,706820,48,771900.47
4127700,TOLEDO,PR,707004,7,124158.84
4127700,TOLEDO,PR,718430,17,73435.4
4127700,TOLEDO,PR,734776,4,152947.96
4127700,TOLEDO,PR,736594,333,223462.54
4127700,TOLEDO,PR,736616,13,821314.72
4127700,TOLEDO,PR,743843,6,477313.96
4127700,TOLEDO,PR,743857,4,152947.96
4127700,TOLEDO,PR,744776,22,92833.3
4127700,TOLEDO,PR,745256,58,91549.63
4127700,TOLEDO,PR,745763,4,445778.39
4127700,TOLEDO,PR,750964,71,320110.69
4127700,TOLEDO,PR,753417,5,316604.1
4127700,TOLEDO,PR,754673,8,404840.0
4127700,TOLEDO,PR,755106,8,360898.15
4127700,TOLEDO,PR,763704,2,156825.56
4127700,TOLEDO,PR,770470,4,101670.0
4127700,TOLEDO,PR,771117,11,254245.41
4127700,TOLEDO,PR,773493,4,100371.51
4127700,TOLEDO,PR,777391,6,235060.19
4127700,TOLEDO,PR,777426,15,609787.78
4127700,TOLEDO,PR,777777,2,787800.0
4127700,TOLEDO,PR,780775,3,800800.0
4127700,TOLEDO,PR,784374,10,571455.26
4127700,TOLEDO,PR,785306,7,258780.63
4127700,TOLEDO,PR,787378,11,74314.7
4127700,TOLEDO,PR,787540,29,241691.85
4127700,TOLEDO,PR,788744,2,1020890.0
4127700,TOLEDO,PR,790614,12,707612.55
4127700,TOLEDO,PR,791266,9,356175.37
4127700,TOLEDO,PR,792947,84,244330.73
4127700,TOLEDO,PR,793302,4,183e3
4127700,TOLEDO,PR,796674,7,159e3
4127700,TOLEDO,PR,802985,5,303775.03
4127700,TOLEDO,PR,812191,15,67945.5
4127700,TOLEDO,PR,815391,1,329e3
4127700,TOLEDO,PR,822020,8,195457.0
4127700,TOLEDO,PR,822761,3,354495.91000000003
4127809,TOMAZINA,PR,703899,3,154e3
4127809,TOMAZINA,PR,706129,6,343974.22
4127809,TOMAZINA,PR,707308,2,272329.55
4127809,TOMAZINA,PR,708035,4,219925.83000000002
4127809,TOMAZINA,PR,739599,4,106e3
4127809,TOMAZINA,PR,744513,3,113940.63
4127809,TOMAZINA,PR,758372,1,49578.6
4127809,TOMAZINA,PR,762984,1,121142.91
4127809,TOMAZINA,PR,771307,4,95700.0
4127809,TOMAZINA,PR,773198,3,201820.81
4127809,TOMAZINA,PR,784021,6,303270.71
4127809,TOMAZINA,PR,790162,3,338275.19
4127809,TOMAZINA,PR,819491,4,161318.19999999998
4127809,TOMAZINA,PR,825215,4,111720.0
4127858,TRES BARRAS DO PARANA,PR,707174,13,219059.62
4127858,TRES BARRAS DO PARANA,PR,714182,4,90640.0
4127858,TRES BARRAS DO PARANA,PR,714960,8,150014.22
4127858,TRES BARRAS DO PARANA,PR,735266,6,159477.71
4127858,TRES BARRAS DO PARANA,PR,746645,14,252849.82
4127858,TRES BARRAS DO PARANA,PR,747649,1,306e3
4127858,TRES BARRAS DO PARANA,PR,762389,6,128275.8
4127858,TRES BARRAS DO PARANA,PR,770224,2,251482.02999999997
4127858,TRES BARRAS DO PARANA,PR,771483,10,305890.69
4127858,TRES BARRAS DO PARANA,PR,772033,12,271864.41
4127858,TRES BARRAS DO PARANA,PR,772237,3,156350.0
4127858,TRES BARRAS DO PARANA,PR,783924,2,140230.0
4127858,TRES BARRAS DO PARANA,PR,783966,2,204e3
4127858,TRES BARRAS DO PARANA,PR,785244,3,203464.21
4127858,TRES BARRAS DO PARANA,PR,789244,3,207699.51
4127858,TRES BARRAS DO PARANA,PR,802475,2,271179.29000000004
4127908,TUNEIRAS DO OESTE,PR,728869,8,473750.24
4127908,TUNEIRAS DO OESTE,PR,760459,2,198500.0
4127908,TUNEIRAS DO OESTE,PR,760707,1,175e3
4127908,TUNEIRAS DO OESTE,PR,770239,6,392241.52
4127908,TUNEIRAS DO OESTE,PR,770625,4,98025.0
4127908,TUNEIRAS DO OESTE,PR,776346,1,119990.0
4127908,TUNEIRAS DO OESTE,PR,777741,1,109e3
4127908,TUNEIRAS DO OESTE,PR,785517,5,159925.36000000002
4127908,TUNEIRAS DO OESTE,PR,794508,6,126926.59999999999
4127908,TUNEIRAS DO OESTE,PR,804601,4,81828.82
4127957,TUPASSI,PR,704508,3,1e5
4127957,TUPASSI,PR,709882,4,113910.87
4127957,TUPASSI,PR,713477,13,174946.03
4127957,TUPASSI,PR,724225,6,170493.09
4127957,TUPASSI,PR,739683,6,184187.85
4127957,TUPASSI,PR,739763,2,140270.09
4127957,TUPASSI,PR,746993,1,203840.91
4127957,TUPASSI,PR,749110,4,128235.81
4127957,TUPASSI,PR,753753,1,27e4
4127957,TUPASSI,PR,762396,8,205854.05
4127957,TUPASSI,PR,764149,6,162525.22
4127957,TUPASSI,PR,765540,1,11e4
4127957,TUPASSI,PR,765688,1,224600.0
4127957,TUPASSI,PR,768190,4,118529.89
4127957,TUPASSI,PR,770624,1,224600.0
4127957,TUPASSI,PR,784103,4,181238.66
4127957,TUPASSI,PR,784853,6,242142.73
4127957,TUPASSI,PR,793548,7,251049.56
4127957,TUPASSI,PR,803042,5,198591.14
4127957,TUPASSI,PR,809182,2,121043.64
4127957,TUPASSI,PR,809410,1,109e3
4127965,TURVO,PR,718593,6,228600.0
4127965,TURVO,PR,719631,6,128925.01
4127965,TURVO,PR,725878,4,202134.77
4127965,TURVO,PR,729471,15,291792.18
4127965,TURVO,PR,739856,4,194083.23
4127965,TURVO,PR,762403,5,148722.0
4127965,TURVO,PR,770966,6,255775.94999999998
4127965,TURVO,PR,772256,2,98290.0
4127965,TURVO,PR,772385,5,153640.0
4127965,TURVO,PR,780845,8,150790.0
4127965,TURVO,PR,787799,2,317936.42
4127965,TURVO,PR,797316,2,158852.64
4127965,TURVO,PR,808833,3,194700.0
4128005,UBIRATA,PR,709491,9,92362.31999999999
4128005,UBIRATA,PR,711832,11,62757.36
4128005,UBIRATA,PR,725387,10,108554.31
4128005,UBIRATA,PR,726039,17,159651.63
4128005,UBIRATA,PR,727238,14,448549.83
4128005,UBIRATA,PR,727758,1,389e3
4128005,UBIRATA,PR,729467,13,199728.84
4128005,UBIRATA,PR,745888,16,338961.24
4128005,UBIRATA,PR,750851,1,333e3
4128005,UBIRATA,PR,752662,20,488233.14
4128005,UBIRATA,PR,753628,14,220500.2
4128005,UBIRATA,PR,753629,14,235745.22
4128005,UBIRATA,PR,755508,8,151899.9
4128005,UBIRATA,PR,756287,12,98310.84999999999
4128005,UBIRATA,PR,760531,10,232017.1
4128005,UBIRATA,PR,778749,7,382486.73000000004
4128005,UBIRATA,PR,781651,19,399002.79
4128005,UBIRATA,PR,782153,27,396738.64
4128005,UBIRATA,PR,800618,11,183231.34
4128005,UBIRATA,PR,804691,1,347e3
4128005,UBIRATA,PR,805299,24,330678.43
4128005,UBIRATA,PR,809088,9,228255.9
4128005,UBIRATA,PR,816394,7,266135.49
